x,pi2
68640000000,158913559
68650000000,158934786
68660000000,158956043
68670000000,158977401
68680000000,158998632
68690000000,159019929
68700000000,159041112
68710000000,159062332
68720000000,159083385
68730000000,159104610
68740000000,159125785
68750000000,159146900
68760000000,159168037
68770000000,159189400
68780000000,159210449
68790000000,159231543
68800000000,159252580
68810000000,159273739
68820000000,159294879
68830000000,159316044
68840000000,159337192
68850000000,159358436
68860000000,159379559
68870000000,159401066
68880000000,159422087
68890000000,159443631
68900000000,159464864
68910000000,159486286
68920000000,159507480
68930000000,159528747
68940000000,159550014
68950000000,159571093
68960000000,159592433
68970000000,159613494
68980000000,159634632
68990000000,159655966
69000000000,159677092
69010000000,159698375
69020000000,159719438
69030000000,159740547
69040000000,159761729
69050000000,159783070
69060000000,159804314
69070000000,159825503
69080000000,159846496
69090000000,159867712
69100000000,159888921
69110000000,159910129
69120000000,159931144
69130000000,159952534
69140000000,159973558
69150000000,159994533
69160000000,160015946
69170000000,160037090
69180000000,160058153
69190000000,160079204
69200000000,160100282
69210000000,160121530
69220000000,160142786
69230000000,160164107
69240000000,160185456
69250000000,160206795
69260000000,160227944
69270000000,160249182
69280000000,160270455
69290000000,160291476
69300000000,160312577
69310000000,160333686
69320000000,160354808
69330000000,160376272
69340000000,160397257
69350000000,160418430
69360000000,160439860
69370000000,160460930
69380000000,160482096
69390000000,160503463
69400000000,160524564
69410000000,160545713
69420000000,160566961
69430000000,160588168
69440000000,160609441
69450000000,160630614
69460000000,160651660
69470000000,160672896
69480000000,160694104
69490000000,160715527
69500000000,160736632
69510000000,160757587
69520000000,160778636
69530000000,160799872
69540000000,160820913
69550000000,160842079
69560000000,160863049
69570000000,160884203
69580000000,160905512
69590000000,160926729
69600000000,160947769
69610000000,160968965
69620000000,160990328
69630000000,161011595
69640000000,161032735
69650000000,161053904
69660000000,161075072
69670000000,161096319
69680000000,161117705
69690000000,161138916
69700000000,161160153
69710000000,161181235
69720000000,161202488
69730000000,161223791
69740000000,161244837
69750000000,161266006
69760000000,161287111
69770000000,161308211
69780000000,161329323
69790000000,161350467
69800000000,161371767
69810000000,161393137
69820000000,161414231
69830000000,161435369
69840000000,161456577
69850000000,161477658
69860000000,161498675
69870000000,161519910
69880000000,161540964
69890000000,161562309
69900000000,161583615
69910000000,161604934
69920000000,161625943
69930000000,161647052
69940000000,161668302
69950000000,161689368
69960000000,161710397
69970000000,161731447
69980000000,161752591
69990000000,161773791
70000000000,161795029
70010000000,161816049
70020000000,161837134
70030000000,161858422
70040000000,161879415
70050000000,161900604
70060000000,161921714
70070000000,161942971
70080000000,161964077
70090000000,161985196
70100000000,162006380
70110000000,162027522
70120000000,162048846
70130000000,162070318
70140000000,162091463
70150000000,162112672
70160000000,162133948
70170000000,162155023
70180000000,162176263
70190000000,162197548
70200000000,162218730
70210000000,162240053
70220000000,162261282
70230000000,162282469
70240000000,162303809
70250000000,162324936
70260000000,162345813
70270000000,162366982
70280000000,162387934
70290000000,162409097
70300000000,162430370
70310000000,162451678
70320000000,162472850
70330000000,162494160
70340000000,162515322
70350000000,162536693
70360000000,162557748
70370000000,162578822
70380000000,162600217
70390000000,162621245
70400000000,162642383
70410000000,162663698
70420000000,162684955
70430000000,162706310
70440000000,162727462
70450000000,162748468
70460000000,162769618
70470000000,162790928
70480000000,162812004
70490000000,162833147
70500000000,162854171
70510000000,162875278
70520000000,162896401
70530000000,162917646
70540000000,162938857
70550000000,162960247
70560000000,162981382
70570000000,163002616
70580000000,163023738
70590000000,163044750
70600000000,163065960
70610000000,163087257
70620000000,163108397
70630000000,163129475
70640000000,163150690
70650000000,163171904
70660000000,163193022
70670000000,163214266
70680000000,163235295
70690000000,163256546
70700000000,163277630
70710000000,163298885
70720000000,163319970
70730000000,163341136
70740000000,163362299
70750000000,163383355
70760000000,163404306
70770000000,163425361
70780000000,163446362
70790000000,163467616
70800000000,163488749
70810000000,163509830
70820000000,163530866
70830000000,163551793
70840000000,163572909
70850000000,163594050
70860000000,163615080
70870000000,163636300
70880000000,163657341
70890000000,163678367
70900000000,163699517
70910000000,163720490
70920000000,163741981
70930000000,163763111
70940000000,163784524
70950000000,163805748
70960000000,163826803
70970000000,163847880
70980000000,163869025
70990000000,163890153
71000000000,163911342
71010000000,163932499
71020000000,163953739
71030000000,163974869
71040000000,163996079
71050000000,164017201
71060000000,164038306
71070000000,164059598
71080000000,164080618
71090000000,164101997
71100000000,164123274
71110000000,164144512
71120000000,164165545
71130000000,164186698
71140000000,164207844
71150000000,164229303
71160000000,164250425
71170000000,164271729
71180000000,164292814
71190000000,164313975
71200000000,164335255
71210000000,164356438
71220000000,164377703
71230000000,164398602
71240000000,164419514
71250000000,164440805
71260000000,164461807
71270000000,164482969
71280000000,164504089
71290000000,164525177
71300000000,164546299
71310000000,164567542
71320000000,164588805
71330000000,164609993
71340000000,164631019
71350000000,164652105
71360000000,164673382
71370000000,164694716
71380000000,164715969
71390000000,164737222
71400000000,164758277
71410000000,164779422
71420000000,164800511
71430000000,164821498
71440000000,164842736
71450000000,164863759
71460000000,164884922
71470000000,164906295
71480000000,164927387
71490000000,164948629
71500000000,164969547
71510000000,164990963
71520000000,165012244
71530000000,165033174
71540000000,165054023
71550000000,165075058
71560000000,165096088
71570000000,165117342
71580000000,165138607
71590000000,165159683
71600000000,165180637
71610000000,165201778
71620000000,165222983
71630000000,165244102
71640000000,165265287
71650000000,165286190
71660000000,165307268
71670000000,165328311
71680000000,165349526
71690000000,165370701
71700000000,165391828
71710000000,165413248
71720000000,165434231
71730000000,165455449
71740000000,165476473
71750000000,165497473
71760000000,165518605
71770000000,165539646
71780000000,165560477
71790000000,165581593
71800000000,165602939
71810000000,165623980
71820000000,165645135
71830000000,165666281
71840000000,165687521
71850000000,165708692
71860000000,165729740
71870000000,165750957
71880000000,165772055
71890000000,165793100
71900000000,165814280
71910000000,165835253
71920000000,165856548
71930000000,165877720
71940000000,165898947
71950000000,165919977
71960000000,165941234
71970000000,165962168
71980000000,165983102
71990000000,166004061
72000000000,166025177
72010000000,166046275
72020000000,166067307
72030000000,166088604
72040000000,166110116
72050000000,166131451
72060000000,166152582
72070000000,166173700
72080000000,166194709
72090000000,166215851
72100000000,166237225
72110000000,166258259
72120000000,166279414
72130000000,166300538
72140000000,166321570
72150000000,166342662
72160000000,166364047
72170000000,166385173
72180000000,166406250
72190000000,166427361
72200000000,166448549
72210000000,166469525
72220000000,166490564
72230000000,166511664
72240000000,166532850
72250000000,166553896
72260000000,166574870
72270000000,166596126
72280000000,166617293
72290000000,166638355
72300000000,166659455
72310000000,166680650
72320000000,166701574
72330000000,166722607
72340000000,166743791
72350000000,166764806
72360000000,166785953
72370000000,166807031
72380000000,166828224
72390000000,166849307
72400000000,166870461
72410000000,166891623
72420000000,166912931
72430000000,166934214
72440000000,166955149
72450000000,166976548
72460000000,166997553
72470000000,167018629
72480000000,167039561
72490000000,167060660
72500000000,167081813
72510000000,167102869
72520000000,167124107
72530000000,167145219
72540000000,167166491
72550000000,167187576
72560000000,167208839
72570000000,167229910
72580000000,167251064
72590000000,167272266
72600000000,167293454
72610000000,167314813
72620000000,167336082
72630000000,167357186
72640000000,167378339
72650000000,167399590
72660000000,167420546
72670000000,167441842
72680000000,167462810
72690000000,167483942
72700000000,167505090
72710000000,167526246
72720000000,167547456
72730000000,167568487
72740000000,167589711
72750000000,167610861
72760000000,167631980
72770000000,167653090
72780000000,167674341
72790000000,167695531
72800000000,167716524
72810000000,167737712
72820000000,167758883
72830000000,167779999
72840000000,167801067
72850000000,167822209
72860000000,167843433
72870000000,167864654
72880000000,167885702
72890000000,167906952
72900000000,167928089
72910000000,167949180
72920000000,167970279
72930000000,167991524
72940000000,168012753
72950000000,168033718
72960000000,168054933
72970000000,168075985
72980000000,168097342
72990000000,168118331
73000000000,168139267
73010000000,168160452
73020000000,168181422
73030000000,168202578
73040000000,168223612
73050000000,168244727
73060000000,168265769
73070000000,168286903
73080000000,168307977
73090000000,168329065
73100000000,168350334
73110000000,168371596
73120000000,168392599
73130000000,168413818
73140000000,168434740
73150000000,168455787
73160000000,168476845
73170000000,168498180
73180000000,168519442
73190000000,168540368
73200000000,168561598
73210000000,168582409
73220000000,168603799
73230000000,168625079
73240000000,168646011
73250000000,168667075
73260000000,168688099
73270000000,168709328
73280000000,168730303
73290000000,168751336
73300000000,168772237
73310000000,168793352
73320000000,168814219
73330000000,168835306
73340000000,168856456
73350000000,168877464
73360000000,168898591
73370000000,168919724
73380000000,168940728
73390000000,168961878
73400000000,168983027
73410000000,169004097
73420000000,169024971
73430000000,169045965
73440000000,169067121
73450000000,169088037
73460000000,169108853
73470000000,169129939
73480000000,169150829
73490000000,169171972
73500000000,169192945
73510000000,169214203
73520000000,169234919
73530000000,169255948
73540000000,169277316
73550000000,169298509
